start: 
Current Time = 02:35:54
------------------------------------------------------------------
Dataset: perth.csv
Normalization used is StandardScaler, using kfold=5, also normalizing price
Dataset total size after normalization: (26510, 9)
Train/test division is 70/30
RANDOM FOREST LOGS WITH FOLLOWING PARAMS:
{'n_estimators': [50, 100, 250, 500], 'max_features': ['auto', 'sqrt', 'log2', None], 'max_depth': [5, 6, 7, 8, 9, 10, 11, 12, 13, 14]}
Starting search for best params: 
Current Time = 02:35:54
Best params were the following:
Current Time = 03:40:05
{'max_depth': 14, 'max_features': 'auto', 'n_estimators': 500}
Applying prediction with the params...
!!!!!!!!!!!!!!!!!!!!!!!!!!!True vs Preds!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[0.03184179] --- 0.11688866279020615
[0.69710616] --- 0.8760544725373034
[-0.65488272] --- -0.6138274985475547
[-0.56904215] --- -0.8714152001738594
[-0.50466173] --- -0.7915465735698081
[-0.5153918] --- -0.5902360794989917
[-0.68921894] --- -0.6605672492489248
[-0.40165305] --- -0.5163925958086639
[-0.16129947] --- -0.24739867316656067
[1.29799011] --- 1.8843783513230532
[-0.50436558] --- -0.34049510613537537
[-0.93386455] --- -0.986308162700988
[-0.52612187] --- -0.6293987754335072
[1.57697194] --- 0.8336619940374247
[-0.65488272] --- -0.32630955491687036
[-0.82656384] --- -0.8128750250792857
[1.68427265] --- 1.6010733350245512
[-0.13554731] --- -0.2474828978353774
[0.43958447] --- 0.16618194175512246
[1.0833887] --- 1.2342820235510368
[1.47396326] --- 0.30729650935999864
[-0.76218342] --- -0.6524108657632482
[-0.39736102] --- -0.12429019815423205
[-0.68063488] --- -0.6516724042093913
[-0.8051037] --- -0.7308144640178754
[-0.43598928] --- -0.2456092852905702
[-0.8051037] --- -0.5597241655926987
[1.26150787] --- 2.0221567687197792
[-0.50466173] --- -0.3046419486132726
[-1.4145717] --- -1.3488163459250797
[-0.01107849] --- -0.062235041530173965
[0.08549215] --- 0.2555551211578662
[-0.20421976] --- -0.4742242387939368
[0.67564602] --- 1.6433324469786095
[-0.11837919] --- -0.11158705544632591
[-0.86948412] --- -0.9601036386468681
[-0.03253863] --- -0.22125781846475298
[1.21214955] --- 1.3917235420612077
[-0.56002889] --- -0.6011444843161149
[0.84732715] --- 0.1811967995535813
[0.20352292] --- 0.1019270413377813
[-0.61196243] --- -0.6888410697162148
[-0.54758201] --- -0.16009900920035122
[-0.75359936] --- -0.6129497919717933
[0.26790334] --- 0.5642500355667496
[-0.37590088] --- -0.3399057266990905
[-0.07545891] --- -0.04422948817326476
[1.02115429] --- 1.164550815177379
[-0.37590088] --- 0.317487040485971
[-0.26860018] --- -0.26256269901347845
[-0.82656384] --- -0.7947648616259625
[-1.63561116] --- -1.4837961941327573
[-0.48320159] --- -0.34873479235663113
[-0.44028131] --- -0.5445154790858893
[-0.93386455] --- -0.9161951494084921
[1.59843208] --- 0.6506263834221766
[-0.80939573] --- -0.6783340139476725
[1.5555118] --- 0.7892052376355149
[0.65418588] --- 0.17787828920578294
[-0.11837919] --- -0.15556466744087563
[2.17785589] --- 1.5964442537462211
[0.1391425] --- -0.30624898931720607
[1.10914087] --- 0.5117937097480433
[1.04046842] --- 1.5368879302225438
[-1.29010289] --- -1.1518113258513576
[-0.35444074] --- -0.5276918266178847
[0.91170757] --- 1.0876164072884587
[0.18206278] --- -0.0025150374812727937
[-1.23001449] --- -1.1365182770349622
[-0.76218342] --- -0.9265554808926956
[0.05330194] --- -0.23581216022778673
[-0.90596636] --- -1.2364153826134194
[-0.48320159] --- -0.5649290319144449
[1.25506983] --- 1.0448353810183868
[1.31945025] --- 1.583928186650552
[-0.81583377] --- -0.7487926867062449
[0.54688518] --- 0.0682367085337083
[-0.26860018] --- -0.20560638836236517
[-0.61196243] --- -0.5267081408045888
[0.52542504] --- 0.7189979478476317
[-0.42096718] --- -0.020152255605481874
[-0.03253863] --- 0.637040687297095
[1.13060101] --- 1.2713871792645404
[-1.16563407] --- -1.4708292829327578
[-0.36087878] --- -0.41845955932567136
[2.27442652] --- 2.0392699762160764
[1.6928567] --- 1.1762402367897316
[-0.8051037] --- -0.5568880420794627
[-1.14846596] --- -1.1737409551597089
[-0.41882117] --- -0.0414213630107813
[0.31082363] --- -0.24719185959167822
[-0.97678483] --- -0.986722636073183
[-1.59483689] --- -1.6739689711476335
[-0.86090007] --- -0.8114558867469449
[-0.82656384] --- -0.5277517391101205
[-0.63342257] --- -0.7498281529331062
[-0.67634286] --- -0.6343689021991289
[-0.697803] --- -0.6729931498656221
[-0.46174145] --- -0.6815667871730332
[-0.48320159] --- -0.9345710487078889
[-0.61196243] --- -0.37151245984600784
[-1.00682903] --- -0.5708376499284586
[-0.99824497] --- -0.1576190159995103
[1.70573279] --- 1.9837758389971325
[0.31082363] --- 0.4452663418124065
[-1.40598765] --- -1.2798635226597734
[0.02325774] --- 0.5920720372833053
[-0.99824497] --- -0.7198247097075111
[0.33228377] --- -0.027918876495252636
[-1.09266959] --- -0.8996023762958264
[-0.93386455] --- -0.4280997521905344
[-0.55616607] --- -0.7274500039989513
[0.1391425] --- -0.055255150163935375
[-0.53470593] --- -0.5755047448871669
[0.31082363] --- 0.37681896046602414
[-1.68926151] --- -1.6031543478306185
[-1.38452751] --- -1.2761950756126392
[-0.9875149] --- -0.9382869252756001
[-0.09691905] --- 0.06016067062636597
[0.54688518] --- 0.14606648623108046
[-0.85231601] --- -0.6959872160515772
[-0.13983933] --- -0.35017336473259947
[-0.30722843] --- -0.751604574980467
[2.32807687] --- 1.598425163994498
[-1.04545728] --- -1.015475085439562
[-0.35444074] --- -0.43123926822669273
[1.42675095] --- 0.745823241421999
[-0.16129947] --- -0.46232354897684713
[0.26790334] --- 0.4637614726857783
[0.1391425] --- -0.18135713640148465
[2.75727969] --- 2.120936342105939
[-1.19138624] --- -1.3612374492903991
[-1.01970511] --- -0.8309685285586018
[0.35374391] --- 0.4203174856495697
[-0.2256799] --- -0.29873926079555946
[0.39666419] --- 0.7661443793731785
[-1.01970511] --- -1.095420851645797
[-0.71067908] --- 0.45125771238408785
[-0.29006032] --- -0.08138446109150631
[-0.38448494] --- -0.24656395434984946
[-0.26860018] --- 0.2738113492143788
[0.07476208] --- 0.44827031222287206
[-0.20421976] --- -0.24914361779319188
[2.37099716] --- 1.9269070988832573
[0.33228377] --- 0.3516957417560213
[-1.49182821] --- -0.7706772789697444
[-0.63342257] --- -0.2153652238113301
[-1.05404134] --- -0.6465818511140464
[1.85595377] --- 1.6851165696476675
[-1.59912892] --- -0.5377496451447996
[-0.46174145] --- -0.20198398903117146
[-0.20207374] --- -0.043906947708595906
[2.28515659] --- 2.020271878066302
[2.0276349] --- 1.2274575846817648
[-0.44028131] --- -0.3336755925934354
[1.50400746] --- 1.645171141593604
[-0.52612187] --- -0.5010051021130393
[0.1391425] --- -0.09401849516879172
[-1.40598765] --- -1.2150758895322968
[1.14776912] --- 1.9676767380908948
[-0.44028131] --- -0.5631630393487657
[-1.16348806] --- -1.1886132217988101
[1.26794591] --- 1.9498534906574472
[-1.39740359] --- -1.179204738128316
[-0.28576829] --- -0.08063616844074321
[0.69710616] --- 0.548197417399629
[-0.52612187] --- -0.3646650867763807
[2.82166012] --- 1.6142875210896708
[0.18206278] --- 0.29367164144146357
[1.5555118] --- 1.029363607160381
[0.33228377] --- 0.3040308366277237
[0.86878729] --- 0.15559430407629712
[-0.80939573] --- -0.8642289768651095
[-0.64200663] --- -0.8011233401500268
[-0.01107849] --- 0.909985849176023
[0.56834532] --- -0.03615874558599721
[1.23360969] --- -0.08180674776877062
[0.65418588] --- 0.36432752231093946
[-0.74072328] --- -0.766867555516511
[1.16064521] --- 0.6160349640734296
[0.65418588] --- 0.6143485519126509
[-0.16129947] --- -0.20676682105370858
[0.26790334] --- 1.0452410870286397
[2.9718811] --- 1.847627514849028
[2.45683772] --- 1.9341999320733094
[-0.46174145] --- -0.5216732785589686
[-0.29006032] --- -0.10877108665353305
[-0.65488272] --- -0.1697262919138438
[-1.04116525] --- -0.9685632334124664
[-0.35444074] --- -0.0892951359490625
[0.74002644] --- 0.14512583044144448
[-0.63342257] --- -1.0467869632627502
[-0.29006032] --- -0.06256268216338191
[-0.29006032] --- -0.21627182789759797
[-0.01107849] --- 0.4997948234605067
[-0.31152046] --- -0.139647744118484
[0.35374391] --- 0.19074599910213813
[0.78723876] --- 0.5601409307767105
[-1.79656221] --- -1.5970416656465845
[-0.76218342] --- -0.43096374250004826
[1.46967124] --- 1.279247376376815
[-0.3329806] --- -0.7488776276216871
[0.70569022] --- 1.2168256564016984
[-0.11837919] --- -0.1880586286523906
[-0.32010452] --- 0.02506977447400323
[0.82586701] --- -0.1148652000841012
[-1.57766878] --- -0.6937740579244538
[-0.17202954] --- -0.24087119588083927
[1.1906894] --- 1.1626170029268863
[0.11768236] --- 0.24243089439503535
[-0.76218342] --- -0.816601591411074
[-0.46174145] --- -0.7897473069362386
[-1.34160723] --- -1.2959204690316182
[2.69933731] --- 1.3693207763636117
[-0.18275962] --- 0.06174174232260449
[-0.26860018] --- -0.37791174348543954
[0.09622222] --- 0.9744176621890478
[0.0790541] --- -0.14930092920389024
[-0.41882117] --- 0.04906220357440329
[-0.76218342] --- -0.6984327418341172
[-0.93386455] --- -0.7695384589322831
[-0.67634286] --- -1.0501543890923897
[-0.18275962] --- 0.1982066857881907
[0.01038165] --- 0.763113016485233
[-0.71926314] --- -0.44898591952827144
[-0.00678646] --- -0.2140936776300586
[-1.26649673] --- -0.31487233564621603
[-0.17846759] --- -0.6485503100376693
[0.17777075] --- 0.03408184872816727
[0.20352292] --- 1.0593054820712624
[2.11347546] --- 0.8200147962954901
[0.54688518] --- 0.04670601146059134
[-1.12700582] --- -1.392442315916483
[-0.32010452] --- -0.30231572446915855
[-0.95532469] --- -0.5825548114774612
[0.11768236] --- -0.4480945321162808
[-0.37590088] --- -0.009109731986665464
[0.976088] --- 1.1845972239733948
[2.69289927] --- 2.0706081350799463
[-1.08408553] --- -0.8942065959440465
[0.52113301] --- 1.2552837813305555
[-0.71926314] --- -0.8218685106503242
[-1.15275799] --- -1.241306946184297
[-1.19138624] --- -0.6179348242640491
[-0.03683066] --- 0.0035171815698670744
[1.16922926] --- 1.147944839506824
[0.31082363] --- -0.13350235279170658
[0.10695229] --- -0.27618952677518466
[-1.21284638] --- -0.8910494429144348
[-0.56904215] --- -0.5782014450126893
[0.31082363] --- 0.26290746694676487
[0.09622222] --- -0.3155643944279393
[-0.24714004] --- -0.2396212849283649
[0.48250475] --- -0.5462607812834209
[0.39666419] --- 0.6701231783398626
[-1.23430652] --- -1.0300424322398234
[0.35374391] --- 0.4969497024120439
[2.34953701] --- 1.5800599125035633
[-0.12267122] --- -0.21256069783012682
[-0.11837919] --- 0.04277542384650205
[-1.20426232] --- -1.0977775017132065
[2.32807687] --- 2.2986815050755367
[-0.95317867] --- -0.4099664279956146
[2.71435941] --- 2.1760996696299073
[0.80440687] --- 0.29235523888308707
[-0.89094427] --- -0.7204132291716164
[0.76148659] --- 0.985511483782493
[-0.18275962] --- -0.21921282791317423
[-1.09266959] --- -1.1802980071994063
[-0.39736102] --- -0.08782497655003929
[-2.03691579] --- -1.940417263438086
[-0.94459462] --- -0.8574139557354815
[0.48250475] --- -0.20715182257161177
[-1.1699261] --- -1.1919058783047523
[2.43537758] --- 1.409855875010322
[-0.48320159] --- -0.4743376733625626
[0.1391425] --- -0.06471439978921492
[0.03184179] --- 0.600591846250456
[-1.32014708] --- -1.2564616266238278
[-0.54758201] --- -0.7852474001200859
[0.86878729] --- 0.461466030017314
[0.22498306] --- -0.04097087506893865
[-0.62483852] --- -0.5206929488047987
[0.84732715] --- 1.8819491058159759
[2.84312026] --- 0.841253785546856
[1.06192856] --- 1.4453032864726563
[-0.07545891] --- -0.5840714561261511
[1.7529451] --- 2.4474568962337764
[0.03184179] --- -0.12332313763769354
[-0.75789139] --- -0.7079552572578753
[0.65418588] --- 0.2826494480287034
[-0.82656384] --- -0.9971519965601197
[1.21214955] --- 2.1437630057771977
[-1.07593068] --- -1.2362603386750581
[1.27652997] --- 2.063666488414737
[0.74002644] --- 0.23275304197160282
[-0.20421976] --- -0.1753892714936086
[-1.06262539] --- -1.045552309767645
[-0.59050229] --- -0.7086933930813727
[0.28936349] --- 0.2623170701561121
[2.54911633] --- 0.7205324147113251
[-0.18275962] --- -0.14451124573425458
[0.39666419] --- 0.9866473473180133
[-0.78364356] --- -0.5486578682573288
[1.0833887] --- 0.5763725486831126
[0.15201858] --- 0.08660019161697104
[-0.74072328] --- -0.5336983098359592
[-0.52612187] --- -0.4338230327353528
[-0.05399877] --- -0.04719954699633444
[-0.07545891] --- 0.38917511045901737
[0.05330194] --- -0.2577278755254908
[0.05330194] --- -0.46064999690744274
[1.94179434] --- 1.533574115506089
[-1.01970511] --- -1.1994741629976198
[-0.16129947] --- 0.12106732992333301
[-1.07550148] --- -0.9803422997683702
[2.32807687] --- 1.720475822406769
[-0.26860018] --- -0.29604152486964214
[-0.03253863] --- -0.2262000752082047
[-1.04116525] --- -1.1961994237808427
[-0.12267122] --- 0.47630639940329483
[-0.24714004] --- -0.26483006489998323
[1.25506983] --- 0.7871027718411705
[-0.07545891] --- -0.41965623706055605
[-0.24714004] --- -0.23707072446465655
[1.53405166] --- 0.2499193793175861
[-0.38663095] --- 0.7542805929656959
[-0.67634286] --- 0.2679576772464203
[1.10914087] --- 0.9094778669321375
[0.16060264] --- 0.012435284317688332
[-1.41886373] --- -1.0313744091443942
[-0.47461753] --- -0.5289151990118772
[1.57697194] --- 2.124836847774402
[-0.37590088] --- -0.5044420349195122
[1.40529081] --- 2.0253694617372897
[0.89024743] --- 1.3354306660331225
[-0.38663095] --- -0.5787132502059588
[-0.44028131] --- -0.3704125486846482
[0.03184179] --- 0.24869257729775052
[-0.82656384] --- -1.2695411597276363
[-0.37160886] --- -0.3248157921310269
[-0.91240441] --- -0.6841182208244768
[-0.89094427] --- -0.44585766370601243
[0.11768236] --- -0.08198461980050796
[-0.46174145] --- -0.2764626822970765
[0.05330194] --- 0.015369467403542914
[-0.61625446] --- -0.6129747020642936
[-0.29006032] --- -0.5424408288239257
[-0.34585669] --- -0.3320323361267887
[2.04909504] --- 1.222303596455274
[0.6112656] --- 1.43136288853789
[0.35374391] --- 0.6972369157134584
[-1.21284638] --- -1.3483358647977928
[1.13703905] --- 1.2219318376237458
[-0.86090007] --- -0.945455638311349
[-0.24714004] --- -0.2876704892161094
[0.18206278] --- 1.753301594351759
[0.25931929] --- -0.10715634135973708
[-1.2772268] --- -1.025628789177701
[-0.30722843] --- -0.17694544837980822
[0.07476208] --- -0.25893170726314596
[-0.31152046] --- -0.8222579259737491
[-1.72788976] --- -1.1599016129467232
[2.9718811] --- 1.9399341045242293
[1.38383067] --- 1.4613426191572199
[-1.40598765] --- -1.1079872713795442
[0.50396489] --- 0.37439113432844545
[-1.42744779] --- -1.1488804063192113
[0.976088] --- -0.09918100705915332
[-0.78364356] --- -0.8984710378247146
[1.12630898] --- 1.0346960068333306
[-0.18275962] --- -0.2071628716825663
[0.11768236] --- 0.16487559158577336
[-0.95532469] --- -0.8742215190546848
[-0.5604581] --- 0.2895553594188016
[1.46967124] --- 1.7402639646033202
[-0.24714004] --- -0.1465180480461634
[0.67564602] --- -0.34530410175640025
[-0.56904215] --- -0.3938915426684624
[-1.03472721] --- -1.0672334037592466
[-0.73213922] --- -0.6405610701203227
[-0.84802398] --- -0.6647904699152373
[0.01038165] --- -0.3909748666050778
[-0.71926314] --- -0.6205189605451455
[-0.3329806] --- -0.29260695117589963
[-0.41023711] --- -0.1526465202281147
[-0.8051037] --- -0.8504380331228188
[1.89887406] --- 1.4189353685722623
[1.06192856] --- 1.0796987048268163
[-1.23430652] --- -0.7761481756751052
[-0.24714004] --- -0.7932862232268377
[1.21214955] --- 1.2031939465113395
[0.56834532] --- 0.6323631220012313
[1.51259152] --- 1.7405971628188783
[-0.76218342] --- -0.861107131887028
[1.89887406] --- 1.51829770164192
[-0.54758201] --- -0.4768561922311179
[0.48250475] --- 0.5848559302132188
[0.1391425] --- -0.2271318674768941
[2.32807687] --- 1.545639000506045
[-0.39736102] --- 0.0015553576154777047
[1.77011321] --- 1.2953664951183022
[-0.29006032] --- -0.3730911830930201
[-0.07545891] --- 0.348848742869774
[0.7185663] --- 0.48143789051608094
[2.11347546] --- 0.3409051279573364
[1.29799011] --- 0.561880371569057
[-0.33727263] --- 0.0035950558702846345
[1.0833887] --- 0.8908361703131217
[-0.71926314] --- -0.5085750747913275
[-0.48320159] --- -0.41302082916942945
[-1.10554568] --- -0.680930696352493
[-0.50895376] --- -0.7112742599559257
[0.18206278] --- 0.030536673834165518
[1.14776912] --- 0.5422923429932694
[-0.93386455] --- -0.6538344752376488
[-1.76780562] --- -1.75226897803609
[-0.08833499] --- -0.4712426181617595
[1.01900828] --- 0.5570898948980179
[-0.99824497] --- -0.7314257870888325
[0.86878729] --- 1.2654181272998941
[-0.46174145] --- -0.6198951220466061
[1.79157335] --- 2.0563491169811203
[1.10484884] --- 0.4831611475070773
[-0.24714004] --- 0.07310581668042612
[-1.10125365] --- -0.8936074696666161
[0.38593412] --- 0.17164114653863757
[-0.41882117] --- -0.40025873066382706
[-0.24714004] --- -0.02168435984849383
[0.69710616] --- 0.9057463823716142
[1.68641866] --- 1.087867332430636
[2.54267828] --- 1.369526076727721
[-1.1699261] --- -1.3497488387448193
[1.72719293] --- 1.4032942691113248
[1.72719293] --- 1.9335715751228963
[-0.72355517] --- -0.914696600009454
[0.52542504] --- 0.724577007309898
[1.15206115] --- 1.5898780827802605
[-0.54758201] --- -0.6527614003892641
[2.9718811] --- 2.48836686133139
[0.48250475] --- 0.4011924625894287
[-1.10554568] --- -0.14691969914122646
[0.07476208] --- 0.3751351435447501
[-0.3329806] --- -0.0421009301216338
[-0.97678483] --- -0.5841579909582277
[-0.73643125] --- 0.10007595015493685
[-0.41882117] --- -0.25073348622884456
[0.56834532] --- 1.4483063314851123
[-1.19138624] --- -1.0970118031395049
[-0.11837919] --- -0.17987968398182255
[0.05330194] --- -0.06731556961986268
[-0.01107849] --- -0.20150543439071872
[-0.20421976] --- -0.2820542250365425
[1.46967124] --- 1.4039045364150333
[0.95462785] --- 1.4625569537942593
[-0.1505694] --- 0.28760845558948744
[-0.65488272] --- -0.7074599368870863
[-0.74072328] --- -0.8690982055425244
[1.25506983] --- 1.1298192166090033
[0.28936349] --- 0.0948682166692053
[1.16922926] --- 1.0765868965135923
[-0.71926314] --- -1.1774689569907097
[-0.24714004] --- 0.18512786462377445
[-1.36306737] --- -0.937793573074232
[0.43100042] --- 0.5160001354162926
[-1.06262539] --- -0.8857198480630945
[-0.42740522] --- -0.5632487858827327
[-1.63497164] --- -0.574763548472875
[-1.04545728] --- -0.8425453990560146
[0.82586701] --- 1.3426615260812744
[0.38593412] --- 0.5686712170571493
[0.99754814] --- 1.63279656564009
[0.2464432] --- 0.2426052511941757
[-1.47036807] --- -0.7103303240131515
[-0.74072328] --- -0.37065009698983203
[-0.36517081] --- -0.46716358165478145
[0.22498306] --- -0.13100763858085152
[-1.01970511] --- -0.7875807989538165
[1.17352129] --- 1.7599252882374379
[0.01038165] --- 0.6897806701497915
[-0.93386455] --- -0.7164284166822875
[1.27652997] --- 1.6574799786454992
[-1.53474849] --- -1.5287998221410757
[-0.18275962] --- -0.3609215158696845
[-0.99824497] --- -0.9408517202689649
[-0.59908635] --- -0.2819458168626173
[-1.39740359] --- -1.27217266048052
[2.32807687] --- 1.8417983757241019
[0.56834532] --- 0.5913431573525038
[0.07476208] --- -0.4065636374006719
[-0.56904215] --- -0.32305656087824186
[0.38164209] --- 0.3698053821765717
[-0.61196243] --- -0.818917183183946
[-0.48320159] --- -0.6719713064600938
[0.1090983] --- -0.40730735162034326
[0.03184179] --- -0.06929073666165599
[0.39666419] --- -0.11123907621489953
[-0.59050229] --- -0.6505016148186182
[-0.61196243] --- -0.7720266066967564
[-0.78364356] --- -1.0730409660989364
[-0.44028131] --- -0.596208393682235
[-0.41882117] --- -0.4152491891618319
[-1.19138624] --- -1.0942661366013526
[-0.13983933] --- 0.18213453640411334
[-0.3329806] --- -0.2736149757750454
[-0.74072328] --- -0.6896929095599195
[2.11347546] --- 1.603986451052181
[2.22077617] --- 1.4397677729352454
[-1.36306737] --- -0.8204126965883933
[1.33661836] --- 1.1945490942946326
[0.01038165] --- 0.46447146079985707
[0.50396489] --- 0.355255148375331
[-0.59050229] --- -0.4174796078295614
[-1.12700582] --- -0.8943397885614112
[-1.01970511] --- -0.9472688795661174
[-0.31152046] --- -0.3456903279249888
[1.03617639] --- 1.5688419539658962
[-0.82656384] --- -0.5475202805577211
[-1.12700582] --- 0.1005928594303384
[-0.28147626] --- -0.019533235826399726
[-0.16129947] --- -0.31746503907354684
[-0.51753781] --- -0.1154851343761594
[-0.03253863] --- -0.27984499456921286
[0.33228377] --- -0.07219913453888163
[-0.3329806] --- -0.04909727714857192
[3.07918181] --- 1.5259995994714532
[-1.47036807] --- -0.20750065076877722
[-1.53474849] --- -1.0501022336438117
[0.95462785] --- 0.5003507590312976
[-0.03253863] --- -0.4643249486383505
[-0.25143207] --- 0.11166754125911894
[-0.3329806] --- 0.6640517549856874
[0.20352292] --- 0.5443606382720382
[-1.32014708] --- -1.3298593156366996
[-0.74072328] --- -0.3862049221392488
[0.95033583] --- 0.4416922554607391
[0.11768236] --- 0.06261449165789004
[1.25506983] --- 1.3713848039826684
[-1.10554568] --- -0.6916695791352891
[1.52332159] --- 1.0441910806956478
[-0.20421976] --- -0.14809332639037456
[0.31082363] --- 1.2047917984798178
[-0.84802398] --- -0.6968595058397157
[0.96535792] --- 1.274857177636122
[3.05772167] --- 2.010986240081041
[0.20781495] --- 0.3589763790484973
[-0.63342257] --- -0.58593331348438
[-0.30722843] --- -0.36972827798517055
[0.05115592] --- -0.2051427289711623
[-1.01970511] --- -0.4948738005927762
[0.01038165] --- -0.2546892551546152
[1.40743683] --- 1.4933177418130128
[-0.29006032] --- -0.1331147117406621
[1.04905247] --- 1.8274559415201637
[0.49538084] --- 0.5467759113986217
[-0.91240441] --- -0.6975528385961733
[-0.39521501] --- -0.08035010565787483
[1.5555118] --- 1.7947575055808682
[0.28936349] --- 0.15813923569661997
[-0.63342257] --- -0.32226406680313313
[-1.19138624] --- -0.9584207422719645
[-0.71926314] --- -1.1043613596285962
[2.85170431] --- 1.2029444190124177
[-0.27718424] --- -0.5852911670127318
[-0.44028131] --- -0.6467811382081947
[0.16060264] --- 0.6491307369762817
[-0.91240441] --- -0.8699629794048758
[2.41391744] --- 1.6584391171848394
[2.75727969] --- 0.9687460819702323
[-0.20421976] --- -0.35812275363840446
[-0.36731683] --- -0.1916158771514166
[0.07476208] --- -0.13868598331862436
[-1.04116525] --- -0.8853470830386305
[-0.63342257] --- -0.7388975651913052
[1.38383067] --- 0.5787882224705313
[-0.48320159] --- -0.4328630069372251
[-0.71926314] --- -0.6714408221709224
[-0.95532469] --- -0.24260544957199529
[-0.6226925] --- -0.6090723389723138
[1.16922926] --- 1.624252664307555
[0.39666419] --- 1.2451048623151701
[0.67564602] --- 1.324727785935212
[2.9718811] --- 2.2348684847503577
[0.1391425] --- 0.3104056320456752
[-0.59050229] --- -0.7125830277544007
[0.6112656] --- 0.7285095436595557
[-0.71926314] --- -0.5770629249770474
[-1.19138624] --- -0.9946137270699605
[0.1391425] --- 0.7683894235407777
[-0.56904215] --- -0.8352688051914071
[1.21214955] --- 1.381800733866771
[1.23360969] --- 1.2165348955751383
[0.976088] --- 1.2266194539740722
[0.01038165] --- -0.2510283097226223
[-0.92098846] --- -0.10758545436953634
[0.07476208] --- 0.08521922106812105
[-0.76218342] --- -0.8417361771891718
[1.25506983] --- 0.9828094733844881
[-0.08404297] --- -0.2621897212080395
[-0.13983933] --- -0.42514058496344126
[-0.3329806] --- -0.4068580028848869
[2.43537758] --- 1.7537524703288034
[0.90741554] --- 1.577866991096723
[-0.01107849] --- 0.7944494973721588
[0.22927509] --- 0.961562811623228
[-1.92103103] --- -1.432743534040535
[-0.56904215] --- 0.40118069011408025
[0.28936349] --- 0.311315680852155
[1.46967124] --- 1.524871333814411
[0.86878729] --- 0.5723869566304453
[-1.06262539] --- -0.7806972869874349
[0.65418588] --- 1.2315537953143654
[-0.1655915] --- -0.2554144516058099
[-0.51753781] --- -0.24305374781746777
[0.74002644] --- 1.2935662377320425
[-1.55620863] --- -0.7035075336713106
[-0.41882117] --- 0.1487230659303658
[-0.41882117] --- 0.2975351480949924
[-0.41882117] --- -0.5445478717728952
[-0.35444074] --- -0.2273332501208042
[-0.90811238] --- -0.7866240609689503
[1.36237053] --- 1.4654513550500001
[-0.09691905] --- -0.14021823548831397
[-0.92313448] --- -0.5210958897440497
[0.46104461] --- 0.4822493212828665
[-0.50895376] --- -0.48615392442820066
[-0.74072328] --- -0.6305856333979258
[0.74002644] --- 1.2541552644903597
[-0.91240441] --- -0.9398762926587639
[1.04046842] --- 2.2258087859434603
[0.05759396] --- -0.26229472698005923
[-0.98107686] --- -1.0707155953415062
[0.50396489] --- 0.537737758219942
[-0.59050229] --- -0.10110592333954539
[-1.24289058] --- -0.9549429240066983
[-0.44028131] --- -0.4635946984360241
[-0.24714004] --- -0.38013005058931215
[-0.74072328] --- -0.6250683289505051
[0.36232796] --- 0.38131418370709097
[0.1391425] --- 0.22325794498251017
[1.23360969] --- 1.9534570964249642
[-0.73213922] --- -0.5093471748375524
[-0.76218342] --- -0.8407679748370331
[-0.64629866] --- -0.49844716598264865
[-0.6677588] --- -0.5789666538079762
[1.25506983] --- 1.4076937429409513
[-0.29435235] --- -0.38162696217923536
[-0.29435235] --- -0.2921962526396721
[-0.44028131] --- -0.48925069266566795
[-1.12271379] --- -1.005540617833319
[-0.53899795] --- -0.7026352311060762
[0.78294673] --- 0.6802296473061642
[-1.2772268] --- -0.9666866678679393
[-0.74072328] --- -0.8995882940770339
[-0.73643125] --- -0.4051918219765972
[0.99754814] --- 0.6992430927266833
[-1.55620863] --- -1.1554961492466682
[0.43100042] --- 0.17442439735886942
[-0.50466173] --- -0.4089526812725746
[-0.18275962] --- -0.14637058520357726
[-0.8051037] --- -0.863838494580719
[-0.16129947] --- 0.013481423821121734
[-0.03253863] --- -0.025529369157943578
[0.11768236] --- 0.09335260720321788
[-0.33727263] --- 0.17191073457232037
[-0.89523629] --- -0.8032247077825346
[0.32799174] --- 0.015548229912610184
[0.15631061] --- -0.008520802285673448
[-1.04116525] --- -0.9788876041664294
[-0.00034842] --- -0.5637304954339506
[-0.06258283] --- 0.27733437928305993
[-0.16129947] --- 0.08871449711858333
[0.84732715] --- 0.5996979789308972
[1.04046842] --- 0.11359049587581203
[-0.37590088] --- -0.6238054489830235
[0.65418588] --- 1.1789565762800294
[1.25506983] --- 1.1740519520514634
[-0.697803] --- -0.6338697200046979
[-0.40594508] --- -0.12144967060937836
[-0.3329806] --- 0.42041061278771247
[-0.65488272] --- -0.46266869810304445
[-0.54758201] --- -0.6069909176142645
[0.40524825] --- 0.19912677846357305
[0.07476208] --- -0.0855535757759164
[-0.93386455] --- -0.7315741041193257
[0.2464432] --- -0.30139122701720095
[-0.91240441] --- -0.84617337569772
[1.38383067] --- 1.419666294605074
[0.11768236] --- 0.0879308440703981
[3.08776586] --- 2.046098320743773
[2.11347546] --- 2.1509990196062048
[-0.16129947] --- -0.317183420073475
[-1.16134204] --- -1.1643149903155599
[-0.3329806] --- -0.5368978138033671
[0.2464432] --- -0.0981247996661311
[-0.45315739] --- 0.027207159290500015
[-0.56904215] --- -0.5629247287652066
[0.01038165] --- -0.05570517988532946
[1.29799011] --- 0.4911839573537671
[0.43958447] --- -0.13941641404894903
