start: 
Current Time = 02:35:56
------------------------------------------------------------------
Dataset: perth.csv
Normalization used is StandardScaler, using kfold=5, also normalizing price
Dataset total size after normalization: (26510, 9)
Train/test division is 70/30
MLPR SKLEARN LOGS WITH FOLLOWING PARAMS:
{'activation': ['relu', 'identity'], 'solver': ['adam'], 'learning_rate': ['invscaling', 'adaptive'], 'learning_rate_init': [0.001, 0.01, 0.1, 1], 'max_iter': [2500000], 'hidden_layer_sizes': [(1, 7), (2, 7), (3, 7), (7, 7)]}
Starting search for best params: 
Current Time = 02:35:56
Best params were the following:
Current Time = 02:44:04
{'activation': 'relu', 'hidden_layer_sizes': (7, 7), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 2500000, 'solver': 'adam'}
Applying prediction with the params...
!!!!!!!!!!!!!!!!!!!!!!!!!!!True vs Preds!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[-1.1098377] --- -0.3538576567911975
[1.68427265] --- 0.6044927619544458
[-0.59050229] --- -0.3004363555326779
[-0.44028131] --- -0.013059190357859629
[3.01480138] --- 1.121624319551245
[-0.46174145] --- -0.19888714013216724
[-0.81368776] --- -0.5570699556693257
[-1.12700582] --- -1.1027828633031322
[-0.48320159] --- 0.3241695854331117
[2.38387324] --- 1.908582110806416
[1.16922926] --- 0.4471959088140558
[1.36237053] --- 0.8467226980174933
[0.09622222] --- -0.16571339773000304
[-1.10554568] --- -0.9919454512917424
[-1.08408553] --- -0.9697226548828861
[-0.20421976] --- -0.13033384241258322
[-0.39736102] --- 0.029772509689478976
[-1.38452751] --- -1.0283359722721772
[-0.31152046] --- -0.7262699286424785
[0.15631061] --- -0.5367750113060219
[-1.12700582] --- -0.2741156018412162
[1.68427265] --- 1.010844310560543
[1.35164046] --- 1.0588242336738143
[0.91170757] --- 1.5478456827175817
[0.50396489] --- 0.4860016480088676
[2.69289927] --- 2.2021553997142425
[-1.05404134] --- -0.627264711651965
[0.6112656] --- 0.5796965501137934
[-0.31044745] --- -0.6675160770740766
[-1.32014708] --- -1.0515066495394811
[-0.76218342] --- -0.9093954872246182
[-0.26860018] --- -0.673376653807331
[0.67564602] --- 0.36725440113954866
[2.67143913] --- 1.5829080998427347
[-0.38663095] --- -0.41240098051468954
[-0.16988353] --- -0.4276495440774777
[-0.59908635] --- -0.7906540932126962
[-0.29006032] --- -0.03226617510701435
[2.75727969] --- 1.1516003614707147
[-0.91240441] --- -0.22052315304053272
[-1.26864275] --- -1.187795556828346
[0.74002644] --- 0.7519235132245969
[-0.6527367] --- -0.5326137751170481
[1.23360969] --- 0.9082048225373234
[0.50396489] --- 0.1455007386056658
[0.58980546] --- 0.04335874734527856
[-0.55402005] --- -0.37971641321697414
[-0.89094427] --- -0.7414778385124974
[1.70573279] --- 1.118014891688113
[-0.13983933] --- 0.184095962352961
[-0.52612187] --- -0.14243199361087688
[1.01900828] --- 0.2957799199640485
[-0.97678483] --- -0.1345566631890751
[0.03184179] --- -0.30516110640518446
[-0.83943993] --- -0.9792007809099876
[-1.53474849] --- -1.087001713083612
[-0.62483852] --- -0.3436688358274968
[1.2357557] --- 1.3432557155445195
[-0.28147626] --- -0.16256043139672927
[-1.13129784] --- -0.985512316940819
[-0.95103266] --- -0.6631482750238131
[-1.68496948] --- -0.8085751008322644
[-0.78364356] --- -0.8256793239875515
[0.65847791] --- 0.07319152624641112
[0.86878729] --- -0.18747504226698636
[-0.74072328] --- -0.7371513340641842
[0.1391425] --- -0.6774110749567687
[-0.00249443] --- 0.6648480585547112
[0.67564602] --- -0.14976750635842828
[0.26790334] --- -0.3449788230930063
[1.64135236] --- 1.0917361194919688
[-0.50466173] --- -0.663350917120493
[-1.01970511] --- -0.7771864097951224
[-0.58191824] --- -0.5856582948817137
[-1.2772268] --- -0.5952342804523556
[1.89887406] --- 1.4823136330581668
[2.10918344] --- 1.834780190323098
[-0.3329806] --- -0.28597718679181394
[-1.01112106] --- -0.21509802384091137
[-0.24714004] --- -0.20328460245384133
[0.02325774] --- 0.26677934224186894
[-0.97678483] --- 0.06480952663030637
[-1.06262539] --- -0.9995659150451826
[-0.29006032] --- -0.01635493459560422
[0.20352292] --- -0.023204696429008242
[0.95462785] --- 0.9451012741175191
[0.10480627] --- 0.5031396520926819
[1.16922926] --- 0.3563901633268872
[0.01038165] --- 0.8660871410259736
[-0.18275962] --- -0.007906090534938626
[-0.74072328] --- 0.9607193838525483
[0.01038165] --- -0.2866103287489614
[1.5555118] --- 1.3746028962036956
[-0.697803] --- -0.7652326338684576
[-0.41882117] --- -0.8212910356921124
[-0.63342257] --- -0.4512615044604797
[-0.07545891] --- -0.15979458457104495
[-0.24714004] --- -0.01388830769081495
[-0.24714004] --- 0.138608531176859
[-0.71926314] --- -1.0743727754793924
[1.48254732] --- 0.9716916219389313
[0.82586701] --- 0.2723191497858215
[0.80440687] --- -0.2587024498600061
[-0.09691905] --- -0.3365133989229673
[1.01900828] --- -0.22516491468831457
[-0.98107686] --- -0.330029435521876
[0.07476208] --- -0.3906166437491909
[-0.74072328] --- -0.7575569217474306
[-0.44028131] --- -0.5033967378820483
[-0.18275962] --- -0.4870271050478713
[-0.26860018] --- -0.3277362337748999
[-1.37165142] --- -1.2394699001233622
[1.14776912] --- 0.8090631720955299
[1.0833887] --- 1.0424692636552333
[0.31082363] --- -0.04654584250321714
[-0.97678483] --- -0.68753526180484
[2.00617476] --- 0.7886158683037028
[-0.06687485] --- -0.29885116764172875
[-0.11837919] --- -0.08932322547806604
[-0.24714004] --- -0.15982525115571722
[0.67564602] --- 0.3222544781290759
[-0.78364356] --- -1.1166179991115386
[-0.13983933] --- 0.7828184803888214
[-0.697803] --- 0.5988955780591194
[-0.29006032] --- -0.032277732775756074
[0.54688518] --- 0.670350846789336
[-0.09691905] --- 0.7171244798827399
[-0.57762621] --- 0.1295253121433051
[1.89887406] --- 2.0117500286081955
[-1.1699261] --- -0.9256822309892987
[-1.1699261] --- -0.0913681199731744
[0.05330194] --- 0.9439912305206308
[-0.76218342] --- -0.8027794240718296
[1.0833887] --- 1.385525854367907
[-0.8051037] --- -0.6540161273836427
[-0.61196243] --- 0.16176573832636065
[-0.52612187] --- -0.22058929499974356
[-1.32443911] --- -0.831401671205452
[0.95462785] --- 0.9316734810004206
[-1.06262539] --- 0.22239317174210416
[2.9718811] --- 1.0139171905708755
[-0.36731683] --- -0.3592890246368323
[0.50396489] --- -0.01647941078688775
[-0.99824497] --- -0.8982206925089771
[-0.63342257] --- -0.5241389856909295
[0.6108364] --- -0.009439426578022547
[0.11768236] --- 0.030159730389524686
[-0.89094427] --- -0.9804057694988586
[-0.65488272] --- -0.3575401653815441
[-0.97678483] --- -0.40538571212544605
[-0.78364356] --- -0.10828181353956973
[-0.63342257] --- -0.44810547795949185
[1.5555118] --- 1.0038019234051254
[-1.01970511] --- -1.0748129914701705
[-1.88531706] --- -1.030358911739972
[0.33228377] --- 0.15268502235212866
[-1.21284638] --- 0.2717783450862591
[1.34091039] --- 0.862015084437219
[-0.8051037] --- -1.0288336977010384
[0.28936349] --- 0.15505874823468635
[0.27219537] --- 0.5759558082896232
[-0.98536889] --- -0.4399594884387622
[-1.14846596] --- -1.3422807835853265
[-0.57762621] --- -0.23317794580615592
[0.82586701] --- 0.8783616047292684
[-0.46174145] --- -0.5069051420311008
[1.74865307] --- 1.5547810194661005
[0.52542504] --- -0.2150870609960286
[-0.71926314] --- -0.711118038865586
[-1.14846596] --- -0.8485532405708242
[-0.16129947] --- -0.3859293785073892
[-0.54758201] --- -0.25950339223573393
[-0.11837919] --- 0.13772719942202127
[0.78294673] --- 0.5390633608297808
[-0.08189695] --- 0.8369459225189739
[-0.63342257] --- -0.29418360320089226
[-0.81583377] --- -0.1964972159646825
[0.82586701] --- 0.6540708293359425
[0.6112656] --- -0.4614923309564991
[-0.55616607] --- -0.19109970277351884
[-0.11837919] --- 0.2628591936721345
[-0.03253863] --- -0.4712700801860086
[2.43537758] --- 1.5714909391148648
[-0.5604581] --- -0.24473659012218957
[-1.38452751] --- -0.6373610745910514
[-0.31152046] --- -0.3925852099387399
[-0.61196243] --- -0.6104748669649098
[0.28936349] --- 0.7622711868556014
[1.89887406] --- 0.25378088017126244
[-0.03253863] --- 0.8392595164503902
[-0.40809109] --- 0.04341476836182445
[2.92896082] --- 1.8200278481371623
[-0.51753781] --- 0.039096765775869735
[-0.48320159] --- 0.2516440049299513
[1.63276831] --- 1.6806255388490374
[2.9718811] --- 1.1240611524155582
[-0.54758201] --- -0.25806039575771533
[0.80440687] --- -0.46992214369243457
[-0.59479432] --- 0.08202103164441987
[-1.02828917] --- -0.8656899611373712
[-0.08404297] --- 0.640387444358637
[-0.93386455] --- -1.0504465572502437
[-0.53899795] --- -0.6613368125200485
[-0.53255991] --- -0.6454439249332649
[1.38383067] --- 1.4387796487404332
[-0.39736102] --- -0.3434723805796518
[2.32807687] --- 1.9129958964704552
[-0.08833499] --- 0.2656257960482593
[0.82586701] --- 1.0909782002191317
[-0.1505694] --- -0.3340238450002038
[-0.39736102] --- 0.2692421910338395
[-0.99824497] --- -1.0432361965626584
[-0.74072328] --- -1.0724410584933897
[-0.20421976] --- -0.379248342894447
[0.69710616] --- 0.4684144602587561
[0.07476208] --- -0.17837074135130138
[-1.06262539] --- -0.69156484511735
[0.1391425] --- 0.8814096206685789
[-0.35444074] --- -0.38058173567677894
[-0.10764912] --- -0.17613998811429848
[-0.82656384] --- -0.32425285004853066
[0.1391425] --- -0.30390468593630326
[0.43958447] --- 0.4801081224347985
[-1.05404134] --- -0.041411686866559716
[-0.3329806] --- 0.1150160791128908
[-0.95532469] --- -1.0077363829051913
[1.83449363] --- 1.3319391370834888
[-0.2256799] --- 0.7679043025179044
[-0.69265256] --- -0.6894140368930212
[0.7185663] --- 0.8651717273332922
[-0.41023711] --- -0.7186875785224582
[0.13485047] --- 0.34334040373605235
[-0.98107686] --- -1.0979955414290017
[-0.67634286] --- -0.3586777954193097
[-0.83943993] --- 0.13627227676041498
[-0.54758201] --- -0.005452356048880835
[-0.25787011] --- 0.31335151181340515
[-1.14846596] --- -1.0832590811325358
[0.01038165] --- 1.361110817814195
[-0.50895376] --- -0.2971426087540562
[2.499758] --- 1.5700514739672236
[-1.28581086] --- -0.41695431622168627
[1.21214955] --- 0.7324811723786302
[-0.48320159] --- 0.027598488671829013
[0.28936349] --- 0.7001615688863656
[-0.97678483] --- -0.7072541078915271
[-0.07545891] --- -0.6178939963605267
[-0.74930734] --- -0.372610996902239
[-0.07545891] --- -0.40953684410624147
[0.10480627] --- -0.03361875002483328
[-0.93386455] --- -0.7764371476490602
[-0.2256799] --- -0.026444078532060877
[-0.71926314] --- -0.7134526975581539
[2.09201532] --- 1.9467957004533898
[-1.08408553] --- -1.0363327166424319
[-1.43817786] --- -0.36297925939189024
[1.79157335] --- -0.021403289543790116
[-0.58621026] --- -0.2118938351951491
[0.05330194] --- -0.48790808041301165
[1.6928567] --- 1.5852475025227775
[0.01038165] --- 1.2294977890944805
[0.05330194] --- -0.36531344240538693
[0.10051425] --- 0.5160657813457534
[-1.1098377] --- -0.9907391390511802
[-1.44890793] --- -0.8210130666739732
[-0.54758201] --- -0.1856474792846432
[-0.46174145] --- 0.6633677189878266
[-0.2256799] --- -0.28328152577705445
[-0.71926314] --- -0.10427718341445757
[2.32807687] --- 1.8796989493734824
[-0.3329806] --- -0.2729017030209575
[2.75727969] --- 2.3500090426624842
[1.25506983] --- 1.1984003388425484
[-0.44886536] --- -0.14921060621668358
[-1.29868694] --- -0.4758526506658387
[0.1391425] --- 0.49835009307466915
[-0.26001612] --- -0.2948584293908507
[-0.24714004] --- 0.1567786579036925
[-0.55616607] --- -0.41154893880588295
[-0.55187404] --- -0.6711391067593684
[-0.76218342] --- -0.28066942600017347
[-0.07545891] --- -0.368011138657523
[0.09622222] --- 0.7610690133514231
[-0.52612187] --- -0.691894864417383
[-0.59908635] --- -0.9710574337694857
[0.49538084] --- 1.1247319159612272
[-0.59050229] --- -0.5649767031175665
[-0.29006032] --- -0.3191115468195248
[-0.56904215] --- -0.6540942225819617
[-0.71926314] --- -0.5336720509028023
[-0.91240441] --- -0.9125779925579965
[-0.59050229] --- -0.4972598490877497
[2.50190402] --- 1.2285713802317955
[-0.35444074] --- -0.965424910624443
[1.1906894] --- 1.2908154441210247
[-0.59050229] --- -0.5332088396743946
[1.77011321] --- 0.7533380036189736
[1.25506983] --- 0.7328113147298243
[2.67143913] --- 2.651737837598463
[-0.05399877] --- -0.09666252502732958
[-1.04116525] --- 0.3979760232503058
[0.65418588] --- -0.8484780241332324
[-0.52612187] --- 0.959221094860998
[-0.65488272] --- -0.6928527068247834
[0.87737135] --- 0.25605875917240695
[0.24966222] --- -0.17307523016546184
[1.10484884] --- 1.3619574032634594
[-0.50466173] --- -0.20093616470324782
[0.1090983] --- -0.06706589858419543
[-0.05399877] --- -0.4946583504872606
[-0.76218342] --- -0.4996484118858999
[0.07476208] --- -0.11183564549072367
[-0.8802142] --- -1.1222251607804667
[1.0833887] --- -0.020501538943622166
[-0.67634286] --- -0.6268112828711649
[-1.08408553] --- -0.6503601296443062
[0.18635481] --- 0.589903291503352
[-0.26860018] --- 0.23391955668935704
[-0.24714004] --- 0.082043941385892
[-0.65488272] --- -0.5132514417246719
[-0.66346677] --- -0.5209886353559354
[0.16060264] --- -0.4487716098737677
[-0.64415265] --- -0.8472718673602984
[1.59843208] --- 0.5754137104484067
[-0.93386455] --- -0.6543366031156159
[-0.80939573] --- -0.6648263364061089
[0.11768236] --- 1.1595661212228108
[2.15639575] --- 2.4272094001362965
[0.52971706] --- -0.31570776351149743
[-0.87806818] --- -0.39368048246032217
[0.80440687] --- 0.047881272163434074
[-0.46174145] --- -0.35145826922799595
[-0.8051037] --- -0.7043721364005716
[-0.52612187] --- -0.35926095400434654
[0.41812433] --- 0.1293312896938108
[2.84312026] --- 1.142661760978286
[0.68637609] --- 0.6201239222671191
[-1.74248266] --- -1.0002452610534154
[-0.3329806] --- -0.28597610018391983
[0.28936349] --- 0.4643994396555109
[-0.93815658] --- -0.7618083902740044
[-0.96820077] --- -0.5012963305882493
[-0.09691905] --- -0.3019175265037086
[0.82586701] --- 1.2499327588188496
[-0.74072328] --- -0.3280077970168219
[0.22498306] --- 0.9985408932768622
[-0.72784719] --- 0.06712748251255074
[0.7185663] --- 0.9973230336016632
[0.1391425] --- -0.35888555716164283
[-1.1398819] --- -0.6221595024696099
[-0.74072328] --- -0.7223110839606428
[2.11347546] --- 2.104045516908327
[-0.24714004] --- -0.7098408562945657
[-0.8051037] --- -0.7250639876163287
[-0.45101138] --- -0.23660914523664234
[1.53405166] --- 0.9351667338252336
[0.56834532] --- 0.962403534155732
[-1.56908472] --- -1.1522287994818092
[-0.41882117] --- -0.5441862173546846
[1.89887406] --- 1.8440844418368316
[0.07476208] --- -0.02767979503410567
[2.30661673] --- 1.2741608317651503
[-0.97678483] --- -0.7047630917552214
[-0.61196243] --- -0.3323475808888273
[0.1090983] --- 0.9363315433054906
[-0.18275962] --- -0.28867512430194825
[-0.07760492] --- -0.39661842084334764
[-1.25576666] --- -0.8207227225222721
[-1.61629703] --- -0.8395836076021139
[1.64135236] --- 2.150564701319557
[0.58980546] --- 1.2026886752583505
[-0.61196243] --- -0.500744955616613
[-0.67634286] --- -0.8182470920696614
[0.11768236] --- -0.07263078597815842
[0.16060264] --- 0.09404391228772435
[-0.50466173] --- -0.35660735563717405
[1.89887406] --- 1.8423691061959797
[-0.84802398] --- -0.08566166191921964
[2.62851885] --- 0.9870050277937183
[-0.95532469] --- -0.5113335417871592
[-0.98107686] --- -0.9534026322671514
[-1.32551212] --- -0.70447592773946
[-1.10554568] --- -0.6019070252670289
[-0.63342257] --- -0.24657540595690142
[-0.8051037] --- -0.31424223715407007
[0.43958447] --- 1.0169101659488298
[0.95462785] --- 1.1262432503196371
[2.9718811] --- 1.7554889865004664
[-0.63342257] --- -0.7070510151826634
[1.46967124] --- 1.2286416857065203
[-0.59050229] --- -0.00882498088664141
[0.18206278] --- -0.35016421993563496
[-0.50466173] --- -1.2036063774686634
[1.81303349] --- 0.9917235589789986
[1.81303349] --- 2.1785394059057404
[0.91170757] --- 0.7934964447271466
[-0.78364356] --- -0.5070789597231449
[0.69710616] --- 0.9633934981554535
[2.32807687] --- 1.614156775662206
[-0.68063488] --- -0.7830850664598191
[-0.13983933] --- -0.1739225073438047
[0.74002644] --- 0.6859955124511079
[0.11768236] --- 0.912568859761755
[1.72719293] --- 1.329099708657125
[0.17777075] --- -0.23211252144021777
[0.65418588] --- 1.3162719581485698
[-0.67634715] --- -0.8866173247431298
[-0.60767041] --- -0.46216294153759374
[0.93316771] --- 0.8303260390839877
[-0.13983933] --- -0.3550700029068733
[-1.67638542] --- -1.129342559839864
[-0.0432687] --- 0.7508975400578906
[-0.41882117] --- -0.07601821867059733
[-0.07545891] --- 0.504612588742348
[-0.13983933] --- -0.1118829060922808
[3.01480138] --- 1.3799743575937469
[-0.20421976] --- 0.8225905093561572
[3.05772167] --- 2.5538045778112095
[-1.49182821] --- -0.881139413857627
[-0.31152046] --- 0.026373919259641387
[-0.03253863] --- -0.08018617992250421
[-0.93386455] --- -0.6366473985396892
[1.42675095] --- 0.953713483015799
[1.41387487] --- 0.36418086802320027
[0.54688518] --- 0.5719898579817175
[-0.03253863] --- -0.377910451062794
[0.28936349] --- -0.5491819462359755
[-0.59479432] --- -0.12479579783371364
[-0.84802398] --- 0.6446060001884697
[-0.89094427] --- -0.9518965780401254
[-0.46174145] --- -0.38322517147711865
[-0.26860018] --- -0.41271318446475064
[1.14776912] --- 0.5735518589491249
[-0.60767041] --- -0.13833058172256296
[2.67143913] --- 0.37870193971288024
[0.00995245] --- 0.530412629819879
[-0.20421976] --- -0.37958640864945825
[0.04900991] --- -0.07969808327921202
[0.69281413] --- -0.3903338717495072
[-0.65059069] --- -1.130909283195072
[-0.50466173] --- -0.1272945515950441
[1.06192856] --- 0.9003314826512241
[0.48250475] --- 2.2760235605759522
[0.33228377] --- 0.2569785971861531
[0.1391425] --- -0.24489842987502936
[2.00617476] --- 1.2412224471909108
[0.89024743] --- 1.5889122474833668
[-0.54758201] --- -1.0817240969876065
[-0.26860018] --- -0.362568057255102
[-0.38019291] --- -0.004407451870288903
[0.7185663] --- 0.2076217343799045
[-1.38452751] --- -0.7222715746848807
[1.68427265] --- 0.9440541454274216
[-0.31152046] --- 0.2322665160422135
[1.38383067] --- 0.14102096133681408
[-1.95880088] --- -0.26798693320766453
[0.39666419] --- 0.6617835934204561
[1.60701614] --- 1.6057989089128228
[-0.37590088] --- 0.06776632226643509
[-0.39736102] --- 0.04222165334043504
[-0.56904215] --- -0.03870297078667018
[0.22498306] --- -0.02894888268397411
[-0.39736102] --- -0.1357372102693848
[2.62851885] --- 1.4194169641222991
[0.86878729] --- 0.4798508512584063
[1.74865307] --- 0.4952714317506868
[1.81303349] --- 2.0153341642047993
[1.42675095] --- 1.564648294926681
[0.6112656] --- 1.2323758304025616
[-0.86948412] --- -0.6953798448887744
[0.27863341] --- -0.7939795025754404
[0.65418588] --- 1.0546438546422807
[0.03184179] --- 0.2765167725643445
[0.70783623] --- 0.37807076936343154
[1.10484884] --- 1.606099898891205
[-0.97678483] --- -0.8008385768907063
[2.58559857] --- 0.35146556480766433
[0.03184179] --- -0.1124831197623462
[0.69710616] --- 0.6065346330156012
[-0.65488272] --- -0.6540986477043053
[-0.56904215] --- 0.02229263358401279
[-0.50466173] --- 0.2467991985675314
[-0.5153918] --- -0.27472391545232777
[-0.68921894] --- -0.265690578933284
[-0.40165305] --- -0.7733813135283469
[-0.16129947] --- -0.3304597983438119
[1.29799011] --- 1.4346575308669522
[-0.50436558] --- -0.2956222166939242
[-0.93386455] --- -0.8157109879000366
[-0.52612187] --- -1.101465387761435
[1.57697194] --- 0.9790082436102168
[-0.65488272] --- -0.31395587546624226
[-0.82656384] --- -0.5266036163223906
[1.68427265] --- 0.4148873812985322
[-0.13554731] --- 0.1887057905469396
[0.43958447] --- 0.7695310423148596
[1.0833887] --- 1.6954516752095854
[1.47396326] --- 1.4825354236374872
[-0.76218342] --- -0.5441027253256335
[-0.39736102] --- 0.41473200023156087
[-0.68063488] --- -0.6789302033804128
[-0.8051037] --- -0.5991431767061686
[-0.43598928] --- -0.3709547739241461
[-0.8051037] --- -0.11117181166680218
[1.26150787] --- 1.810235794933337
[-0.50466173] --- -0.22539065666719593
[-1.4145717] --- -0.9403462319733584
[-0.01107849] --- -0.28370131440112395
[0.08549215] --- 0.16958984549662315
[-0.20421976] --- -0.39042777934349066
[0.67564602] --- 0.6820008626182792
[-0.11837919] --- -0.6542119266997553
[-0.86948412] --- -0.801580934996605
[-0.03253863] --- -0.4446921383678033
[1.21214955] --- 1.3725507925451754
[-0.56002889] --- -0.31288294727036625
[0.84732715] --- 0.9347221466421356
[0.20352292] --- 0.2608865441445045
[-0.61196243] --- -0.7423402555933016
[-0.54758201] --- 0.32583461488765986
[-0.75359936] --- -0.5590456889772253
[0.26790334] --- 0.75074957899874
[-0.37590088] --- -0.5397327297426775
[-0.07545891] --- -0.2794441116198353
[1.02115429] --- 0.2701300364839574
[-0.37590088] --- -0.26594859182740493
[-0.26860018] --- -0.20465296214654544
[-0.82656384] --- -0.8003804548430704
[-1.63561116] --- -1.0330369122001704
[-0.48320159] --- -0.3329783354309175
[-0.44028131] --- -0.8037509043560506
[-0.93386455] --- -0.6453204701832898
[1.59843208] --- 0.9393751559684187
[-0.80939573] --- -0.46210347678992947
[1.5555118] --- 1.5179140360409962
[0.65418588] --- 0.2508637693497173
[-0.11837919] --- -0.08818127788626312
[2.17785589] --- 1.5303108564755918
[0.1391425] --- -0.3159569195859482
[1.10914087] --- 0.935614252992051
[1.04046842] --- 1.4569711897339346
[-1.29010289] --- -1.0046442464833862
[-0.35444074] --- -0.3723851493861599
[0.91170757] --- 1.1067123463031103
[0.18206278] --- -0.11831797332554705
[-1.23001449] --- -1.0681580301870346
[-0.76218342] --- -0.40766493343992893
[0.05330194] --- 0.21125715954633018
[-0.90596636] --- -1.0522948083786656
[-0.48320159] --- -0.7731671206467687
[1.25506983] --- 0.02438996572308949
[1.31945025] --- 0.27700122854494336
[-0.81583377] --- -1.0265973563325017
[0.54688518] --- 0.7430375937281581
[-0.26860018] --- 0.19558668922366906
[-0.61196243] --- -0.06913737819504728
[0.52542504] --- 0.06615680468412155
[-0.42096718] --- 0.011905280095953374
[-0.03253863] --- 0.8254122281836218
[1.13060101] --- 1.5933141241767483
[-1.16563407] --- -0.9473779542062206
[-0.36087878] --- -0.5244114204100044
[2.27442652] --- 2.167228957302984
[1.6928567] --- 1.562241637182321
[-0.8051037] --- -0.4180155894241627
[-1.14846596] --- -0.9460219618519636
[-0.41882117] --- 0.3253001884808435
[0.31082363] --- 0.0050497096255746055
[-0.97678483] --- -0.9670768003132637
[-1.59483689] --- -1.3853247725755389
[-0.86090007] --- -0.7796965340356772
[-0.82656384] --- -0.15387355776651124
[-0.63342257] --- -0.42384917756978935
[-0.67634286] --- -0.672466413035104
[-0.697803] --- -0.625531706161718
[-0.46174145] --- -0.8694218336439381
[-0.48320159] --- -0.6280273709031454
[-0.61196243] --- 0.02957514018454588
[-1.00682903] --- -0.6091004156063042
[-0.99824497] --- 0.08303520138138087
[1.70573279] --- 2.258878283960682
[0.31082363] --- -0.23727074573579565
[-1.40598765] --- -1.081868175757933
[0.02325774] --- 1.0204862901466936
[-0.99824497] --- -0.8600004857112987
[0.33228377] --- -0.15381956901394567
[-1.09266959] --- -0.7684926707459044
[-0.93386455] --- -0.07946288483152175
[-0.55616607] --- -0.8216757470294667
[0.1391425] --- -0.26309364451723344
[-0.53470593] --- -0.38651686113603
[0.31082363] --- 0.14862495525277808
[-1.68926151] --- -1.293177171003737
[-1.38452751] --- -0.9338322709722908
[-0.9875149] --- -0.7315767623578621
[-0.09691905] --- 0.7208101408130909
[0.54688518] --- -0.20055419248380446
[-0.85231601] --- 0.17338017680895224
[-0.13983933] --- -0.37295062192523565
[-0.30722843] --- -0.4289278600410946
[2.32807687] --- 0.9719635525230257
[-1.04545728] --- -0.04837733406622491
[-0.35444074] --- 0.13299270561800924
[1.42675095] --- 1.016530208139618
[-0.16129947] --- -0.11637803203867447
[0.26790334] --- -0.2203465423624807
[0.1391425] --- -0.1732649427737067
[2.75727969] --- 1.6173516118029108
[-1.19138624] --- -1.0482421076024486
[-1.01970511] --- -0.7219875941370778
[0.35374391] --- 1.0941027515465551
[-0.2256799] --- -0.2089322743868922
[0.39666419] --- 1.518518405538181
[-1.01970511] --- -1.2106458769841715
[-0.71067908] --- -0.06922580483678642
[-0.29006032] --- 0.38618842679706766
[-0.38448494] --- 0.19278286385598542
[-0.26860018] --- 0.7328408818240433
[0.07476208] --- 0.5388895685006776
[-0.20421976] --- -0.2607480381576416
[2.37099716] --- 1.8581166428414004
[0.33228377] --- 0.6201553824134016
[-1.49182821] --- -0.11166963004878006
[-0.63342257] --- -0.3606437272189077
[-1.05404134] --- -0.6143588850298212
[1.85595377] --- 1.5620920043592363
[-1.59912892] --- -0.47519143185027424
[-0.46174145] --- -0.34211918256604734
[-0.20207374] --- 0.003563048411878711
[2.28515659] --- 1.9335823277582027
[2.0276349] --- 0.07005284007192558
[-0.44028131] --- -0.24112898569825092
[1.50400746] --- 1.6755008647382255
[-0.52612187] --- -0.25874235289624026
[0.1391425] --- -0.031213349251331346
[-1.40598765] --- -1.145450547302901
[1.14776912] --- 1.4720050787757852
[-0.44028131] --- -0.3306993406461184
[-1.16348806] --- -1.0959455668289335
[1.26794591] --- 1.6723568466445151
[-1.39740359] --- -0.9801681248724246
[-0.28576829] --- 0.5443697741274813
[0.69710616] --- -0.5135097512099387
[-0.52612187] --- -0.5737613303784244
[2.82166012] --- 1.197186272353584
[0.18206278] --- 0.9007000295263379
[1.5555118] --- 0.5909617295716407
[0.33228377] --- 0.1823678398592815
[0.86878729] --- 0.18371932586505424
[-0.80939573] --- -0.6712547431791767
[-0.64200663] --- -0.47579043805287147
[-0.01107849] --- 0.8849984127756447
[0.56834532] --- 0.08359771342229949
[1.23360969] --- 0.6298997820485261
[0.65418588] --- -0.22316370077994346
[-0.74072328] --- -0.5053282114435844
[1.16064521] --- 0.8257196908186732
[0.65418588] --- 0.7989559909405062
[-0.16129947] --- -0.11995647518544389
[0.26790334] --- 0.09160795851688475
[2.9718811] --- 2.6071792702580705
[2.45683772] --- 3.0571491836556763
[-0.46174145] --- -0.5657011497706874
[-0.29006032] --- -0.19441361528605183
[-0.65488272] --- -0.13028493103166405
[-1.04116525] --- -1.0177508130273445
[-0.35444074] --- 0.09435870993247342
[0.74002644] --- -0.11667020942730133
[-0.63342257] --- -0.8312067664855753
[-0.29006032] --- -0.36598863569578477
[-0.29006032] --- -0.37646130019341584
[-0.01107849] --- 0.6572606689747558
[-0.31152046] --- 0.10476309491194613
[0.35374391] --- 0.08030725541631467
[0.78723876] --- 0.2768199651815978
[-1.79656221] --- -1.3549611841925702
[-0.76218342] --- -0.5510434875196188
[1.46967124] --- 1.027694006580711
[-0.3329806] --- -0.31738394692801863
[0.70569022] --- 1.0132183207201788
[-0.11837919] --- -0.2938314299651501
[-0.32010452] --- -0.08030742948424396
[0.82586701] --- 0.07253878464085706
[-1.57766878] --- -0.6191288661136407
[-0.17202954] --- -0.16698615187489607
[1.1906894] --- 0.8881453259390182
[0.11768236] --- 1.0489462264662308
[-0.76218342] --- -0.6806245925998569
[-0.46174145] --- -0.6805605584423824
[-1.34160723] --- -0.9173698615593835
[2.69933731] --- 0.223727757118108
[-0.18275962] --- 0.11485710680446037
[-0.26860018] --- -0.34946807230835053
[0.09622222] --- 0.23765344359768203
